Log file open, 01/18/25 15:25:39
[2025.01.18-20.30.07:048][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Rust.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Materials/M_Metal_Rust.uasset"
[2025.01.18-20.30.07:055][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Steel.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Materials/M_Metal_Steel.uasset"
[2025.01.18-20.30.07:063][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Basalt.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Materials/M_Rock_Basalt.uasset"
[2025.01.18-20.30.07:070][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset"
[2025.01.18-20.30.07:077][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Sandstone.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Materials/M_Rock_Sandstone.uasset"
[2025.01.18-20.30.07:084][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Slate.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Materials/M_Rock_Slate.uasset"
[2025.01.18-20.30.07:092][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset"
[2025.01.18-20.30.07:100][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset"
[2025.01.18-20.30.07:108][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset"
[2025.01.18-20.30.07:116][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Panel.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Materials/M_Tech_Panel.uasset"
[2025.01.18-20.30.07:125][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Lake.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Materials/M_Water_Lake.uasset"
[2025.01.18-20.30.07:135][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Ocean.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Materials/M_Water_Ocean.uasset"
[2025.01.18-20.30.07:142][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset"
[2025.01.18-20.30.07:149][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset"
[2025.01.18-20.30.07:156][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Oak.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Materials/M_Wood_Oak.uasset"
[2025.01.18-20.30.07:164][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Pine.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Materials/M_Wood_Pine.uasset"
[2025.01.18-20.30.07:171][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Walnut.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Materials/M_Wood_Walnut.uasset"
[2025.01.18-20.30.07:194][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset"
[2025.01.18-20.30.07:220][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset"
[2025.01.18-20.30.07:248][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset"
[2025.01.18-20.30.07:272][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset"
[2025.01.18-20.30.07:295][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset"
[2025.01.18-20.30.07:322][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset"
[2025.01.18-20.30.07:352][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset"
[2025.01.18-20.30.07:377][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset"
[2025.01.18-20.30.07:422][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset"
[2025.01.18-20.30.07:452][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset"
[2025.01.18-20.30.07:470][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset"
[2025.01.18-20.30.07:489][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset"
[2025.01.18-20.30.07:508][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset"
[2025.01.18-20.30.07:516][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Burst_M.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Burst_M.uasset"
[2025.01.18-20.30.07:526][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_D.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Bush_D.uasset"
[2025.01.18-20.30.07:534][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_N.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Bush_N.uasset"
[2025.01.18-20.30.07:543][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset"
[2025.01.18-20.30.07:552][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset"
[2025.01.18-20.30.07:560][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_M.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Chair_M.uasset"
[2025.01.18-20.30.07:572][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_N.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Chair_N.uasset"
[2025.01.18-20.30.07:580][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Checker_Noise_M.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Checker_Noise_M.uasset"
[2025.01.18-20.30.07:604][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset"
[2025.01.18-20.30.07:616][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset"
[2025.01.18-20.30.07:641][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset"
[2025.01.18-20.30.07:654][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset"
[2025.01.18-20.30.07:667][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset"
[2025.01.18-20.30.07:686][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset"
[2025.01.18-20.30.07:704][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset"
[2025.01.18-20.30.07:725][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset"
[2025.01.18-20.30.07:756][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset"
[2025.01.18-20.30.07:807][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset"
[2025.01.18-20.30.07:836][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset"
[2025.01.18-20.30.07:881][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset"
[2025.01.18-20.30.07:902][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset"
[2025.01.18-20.30.07:930][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset"
[2025.01.18-20.30.07:960][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset"
[2025.01.18-20.30.07:984][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset"
[2025.01.18-20.30.07:992][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset"
[2025.01.18-20.30.08:004][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset"
[2025.01.18-20.30.08:013][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_M.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Door_M.uasset"
[2025.01.18-20.30.08:023][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_N.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Door_N.uasset"
[2025.01.18-20.30.08:032][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Dust_Particle_D.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Dust_Particle_D.uasset"
[2025.01.18-20.30.08:045][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Explosion_SubUV.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Explosion_SubUV.uasset"
[2025.01.18-20.30.08:054][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_SubUV.uasset" to "../../../../../../Users/legol/OneDrive/Documents/Unreal Projects/Theta9_finalproj/Content/StarterContent/Textures/T_Fire_SubUV.uasset"
